date_time_(UTC),channel,duration,https://archive.org/details/,text
2024-02-29 00:37:00,CNNW,35,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2220,"TRUMP'S ATTYS ADMIT HE DOESN'T HAVE FULL $454M: \""IMPOSSIBLE\"". . Jonathan Greenberg | Investigative Journalist\nTRUMP'S ATTYS ADMIT HE DOESN'T HAVE FULL $454M: \""IMPOSSIBLE\"
2024-02-29 00:37:00,MSNBCW,12,MSNBCW_20240229_000000_The_ReidOut/start/2220,KOIT.com/listen
2024-02-29 00:38:00,BBCNEWS,16,BBCNEWS_20240229_003000_Asia_Business_Report/start/480,"Airline ordered 47O Airbus and Boeing aircraft last year. (O8 NEWS\nAirline confidentiof India's rise as an aviation superpower. (O8 NEWS\nAirline has new logo, branding and plane livery. (O8 NEWS\nInvestment comes after decades of government control. (O8 NEWS\n16Om international air travellers expected annually by 2O3O. (O8 NEWS\nChief E-xecutive, Air India. (O8 NEWS"
2024-02-29 00:38:00,CNNW,62,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2280,"TRUMP'S ATTYS ADMIT HE DOESN'T HAVE FULL $454M: \""IMPOSSIBLE\"". . Jonathan Greenberg | Investigative Journalist"
2024-02-29 00:38:00,MSNBCW,32,MSNBCW_20240229_000000_The_ReidOut/start/2280,| MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:39:00,BBCNEWS,18,BBCNEWS_20240229_003000_Asia_Business_Report/start/540,"Airline has new logo, branding and plane livery. (O8 NEWS\nAirline ordered 47O Airbus and Boeing aircraft last year. (O8 NEWS\nChief Executive, Air India. (O8 NEWS\n16Om international air travellers expected annually by 2O3O. (O8 NEWS\nInvestment comes after decades of government control. (O8 NEWS"
2024-02-29 00:39:00,FOXNEWSW,17,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2340,n. Houston TX w
2024-02-29 00:39:00,MSNBCW,62,MSNBCW_20240229_000000_The_ReidOut/start/2340,.| MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:40:00,BBCNEWS,10,BBCNEWS_20240229_003000_Asia_Business_Report/start/600,Investment comes after decades of government control. [OENEWS\nAirline has upgraded older systems and streamlined operations. (O8 NEWS\nCEO: Satisfied with Boeing assurances on safety issues. (O8 NEWS\nAirline confident of India's rise as an aviation superpower. (O8 NEWS\n16Om international air travellers expected annually by 2O3O. (O8 NEWS\nAirline ordered 47O Airbus and Boeing aircraft last year. (O8 NEWS
2024-02-29 00:40:00,MSNBCW,30,MSNBCW_20240229_000000_The_ReidOut/start/2400,| MITCH MCCONNELL'S SHAMEFUL LEGACY\n.'l MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:41:00,BBCNEWS,25,BBCNEWS_20240229_003000_Asia_Business_Report/start/660,Value of cryptocurrency's circulation topped $2tn this month. (O8 NEWS\nAirline ordered 47O Airbus and Boeing aircraft last year. (O8 NEWS
2024-02-29 00:41:00,CNNW,4,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2460,Bridget B.. Diagnosed with. Thyroid Eye Disease in 2O17
2024-02-29 00:41:00,MSNBCW,62,MSNBCW_20240229_000000_The_ReidOut/start/2460,.'l MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:42:00,CNNW,9,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2520,"1EFEZZA IS an InTusion. 1EFELZA may cause Intusion reactions. el your doctor right away. if you experience any of these symptoms: high blood pressure, fast heartbeat, redness of. the face or feeling hot, difficulty breathing, headache, or muscle pain.. . myTEPEZZA.com 1-866-833-1O2O\nFind a. TED Eye. © 2O23 Horizon Therapeutics plc Speclallst [\nTEPEZZA is a prescription medicine used to treat Thyroid Eye Disease (TED),. no matter if you've had TED for months or years. Individual results may vary.. . myTEPEZZA.com 1-866-833-1O2O\nTell your doctor if you have diabetes or inflammatory bowel disease (IBD).. If you are pregnant, TEPEZZA may harm your unborn baby.. . myTEPEZZA.com 1-866-833-1O2O\nFor adult patients with plaque psoriasis for whom @@ Ote. phototherapy or systemic..."
2024-02-29 00:42:00,FOXNEWSW,11,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2520,"n Sleep before you buy. Just pay $7.95 to cover shipping. Unless you cancel within 17 days from the date of. ou will be charged for the two botties you receive and conveniently enrolled in our bi-monthly subscription. 1t program for just $59.95 per bottle. We honor our 3O-day MBG. These statements have not been evaluated. od and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease."
2024-02-29 00:42:00,MSNBCW,62,MSNBCW_20240229_000000_The_ReidOut/start/2520,.i MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:43:00,CNNW,9,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2580,& Ote. . Scan to learn more (apremil
2024-02-29 00:43:00,MSNBCW,61,MSNBCW_20240229_000000_The_ReidOut/start/2580,| MITCH MCCONNELL'S SHAMEFUL LEGACY
2024-02-29 00:44:00,CNNW,50,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2640,"BIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\""\nhiceallrracew ave cam"
2024-02-29 00:44:00,FOXNEWSW,44,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2640,WH PLANS TO PAY STUDENTS TO REGISTER VOTERS
2024-02-29 00:45:00,CNNW,21,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2700,"BIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\""\nBIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"". Dr. Jonathan Reiner | Cardiologist; Advised WH Medical Team Under Pres. G. W. Bush\nBIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"". . Dr. Jonathan Reiner | Cardiac Cath Lab Director, George Washington Univ. Hospital\nBIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"". Dr. Jonathan Reiner | ©W Medical Analyst"
2024-02-29 00:46:00,CNNW,62,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2760,"BIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"
2024-02-29 00:46:00,FOXNEWSW,40,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2760,WH PLANS TO PAY STUDENTS TO REGISTER VOTERS [R5l
2024-02-29 00:46:00,MSNBCW,11,MSNBCW_20240229_000000_The_ReidOut/start/2760,15 SECONDS
2024-02-29 00:47:00,CNNW,38,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2820,"BIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\""\nBIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"". Dr. Jonathan Reiner | Cardiologist; Advised WH Medical Team Under Pres. G. W. Bush"
2024-02-29 00:47:00,MSNBCW,4,MSNBCW_20240229_000000_The_ReidOut/start/2820,"Online dermatologist consultation required. Side effects may include redness, dryness, peeling, warmth, itching, irrtat"
2024-02-29 00:48:00,BBCNEWS,12,BBCNEWS_20240229_004500_Sportsday/start/180,# e | [. . [O NEWS
2024-02-29 00:48:00,CNNW,8,CNNW_20240229_000000_Erin_Burnett_OutFront/start/2880,"BIDEN'S DOCTOR: PHYSICAL SHOWS HE IS \""FIT FOR DUTY\"
2024-02-29 00:48:00,FOXNEWSW,22,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2880,WH PLANS TO PAY STUDENTS TO REGISTER VOTERS [R5l\n» ARI FLEISCHER | FORMER WHITE HOUSE PRESS SECRETARY\ni WH PLANS TO PAY STUDENTS TO REGISTER VOTERS
2024-02-29 00:48:00,MSNBCW,7,MSNBCW_20240229_000000_The_ReidOut/start/2880,"GLP-1medications may have serious side effects. Do not use if you or your family have a history of a type. called MTC or MEN 2. In rodents, they cause thyroid C-cell tumors and their impact in humans is unknowr. Safety Information, including Boxed Warning, at ro.co/safety-info/glpl.\nBased on studies of branded GLP-1medications in non-diabetics with BMI 23O, or BMI 227 with at least one w. when paired with diet and exercise, compared to 2.4-31% with diet and exercise alone. Supplies of certain me\nNot available in all states. Monthly subscription required. Costs exclude lab testing and medication. R. provide medical services, but connects you with an independent, licensed healthcare professional. prescribe medication if right for you. Additional terms apply. Visit ro.co for..."
2024-02-29 00:49:00,BBCNEWS,7,BBCNEWS_20240229_004500_Sportsday/start/240,[O NEWS\n[O NEWS. . N
2024-02-29 00:49:00,FOXNEWSW,9,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/2940,i WH PLANS TO PAY STUDENTS TO REGISTER VOTERS
2024-02-29 00:49:00,MSNBCW,32,MSNBCW_20240229_000000_The_ReidOut/start/2940,| MCCONNELL STEPPING DOWN AS SENATE LEADER IN NOVEMBER
2024-02-29 00:50:00,FOXNEWSW,6,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3000,246.8751. )FNATURE.COM
2024-02-29 00:50:00,MSNBCW,41,MSNBCW_20240229_000000_The_ReidOut/start/3000,"| MCCONNELL STEPPING DOWN AS SENATE LEADER IN NOVEMBER\n\""THE AL FRANKEN. PODCAST\"" HOST\n| MCCONNELL'S EXIT COMES AFTER RESHAPING THE JUDICIARY"
2024-02-29 00:51:00,BBCNEWS,7,BBCNEWS_20240229_004500_Sportsday/start/360,[O NEWS
2024-02-29 00:51:00,FOXNEWSW,8,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3060,8OO-352-9985 | MP55
2024-02-29 00:51:00,MSNBCW,61,MSNBCW_20240229_000000_The_ReidOut/start/3060,| MCCONNELL'S EXIT COMES AFTER RESHAPING THE JUDICIARY
2024-02-29 00:52:00,CNNW,34,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3120,PUTIN TOUTS NUKES AMID REPORT ON CRITERIA THAT WOULD TRIGGER USE
2024-02-29 00:52:00,MSNBCW,45,MSNBCW_20240229_000000_The_ReidOut/start/3120,| MCCONNELL LEAVES GOP LEADERSHIP AFTER. YEARS OF ENABLING DONALD TRUMP\nAzMSNBC. COLUMNIST
2024-02-29 00:53:00,CNNW,47,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3180,"PUTIN TOUTS NUKES AMID REPORT ON CRITERIA THAT WOULD TRIGGER USE. . Max Seddon | Moscow Bureau Chief, Financial Times\nPUTIN TOUTS NUKES AMID REPORT ON CRITERIA THAT WOULD TRIGGER USE"
2024-02-29 00:53:00,MSNBCW,28,MSNBCW_20240229_000000_The_ReidOut/start/3180,| MCCONNELL LEAVES GOP LEADERSHIP AFTER. YEARS OF ENABLING DONALD TRUMP\n| MCCONNELL'S EXIT COMES AFTER RESHAPING THE JUDICIARY
2024-02-29 00:54:00,CNNW,28,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3240,"REPORT: FILES REVEAL PUTIN'S THRESHOLD FOR USING NUKES IS LOW. . Max Seddon | Moscow Bureau Chief, Financial Times\nREPORT: LEAKED RUSSIAN MILITARY FILES REVEAL PUTIN'S THRESHOLD. FOR USING TACTICAL NUKES IS LOWER THAN EVER PUBLICLY STATED\nPUTIN TOUTS NUKES AMID REPORT ON CRITERIA THAT WOULD TRIGGER USE"
2024-02-29 00:54:00,FOXNEWSW,7,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3240,A ln:nllQDf'll nl | e QQ!OQO aANNC\nNAILIWIN
2024-02-29 00:54:00,MSNBCW,50,MSNBCW_20240229_000000_The_ReidOut/start/3240,| MCCONNELL'S EXIT COMES AFTER RESHAPING THE JUDICIARY\nMIDWEST VALUES. PAC FOUNDER
2024-02-29 00:55:00,BBCNEWS,10,BBCNEWS_20240229_004500_Sportsday/start/600,[O NEWS\n[O ENEWS
2024-02-29 00:55:00,CNNW,27,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3300,"REPORT: FILES REVEAL PUTIN'S THRESHOLD FOR USING NUKES IS LOW. . Max Seddon | Moscow Bureau Chief, Financial Times\nREPORT: RUSSIAN MILITARY FILES GAME OUT USE OF TACTICAL. NUKES AND TRAINING SCENARIOS FOR AN INVASION BY CHINA\nREPORT: LEAKED RUSSIAN MILITARY FILES REVEAL PUTIN'S THRESHOLD. FOR USING TACTICAL NUKES IS LOWER THAN EVER PUBLICLY STATED\nREPORT: FILES REVEAL PUTIN'S THRESHOLD FOR USING NUKES IS LOW"
2024-02-29 00:55:00,MSNBCW,29,MSNBCW_20240229_000000_The_ReidOut/start/3300,| MCCONNELL LEAVES GOP LEADERSHIP AFTER. YEARS OF ENABLING DONALD TRUMP\nAMSNBC. CONTRIBUTOR\n| NUMBER 2 SEN. REPUBLICAN THUNE ENDORSES DONALD TRUMP\n| MCCONNELL'S EXIT COMES AFTER RESHAPING THE JUDICIARY
2024-02-29 00:56:00,BBCNEWS,9,BBCNEWS_20240229_004500_Sportsday/start/660,[O NEWS
2024-02-29 00:56:00,CNNW,37,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3360,"REPORT: RUSSIAN MILITARY FILES GAME OUT USE OF TACTICAL. NUKES AND TRAINING SCENARIOS FOR AN INVASION BY CHINA\nREPORT: FILES REVEAL PUTIN'S THRESHOLD FOR USING NUKES IS LOW. . Max Seddon | Moscow Bureau Chief, Financial Times"
2024-02-29 00:56:00,FOXNEWSW,14,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3360,| BREAKING NEWS | Sl. . TRUMP DISQUALIFIED FROM ILLINOIS PRIMARY BALLOT\nA ™ R e
2024-02-29 00:56:00,MSNBCW,20,MSNBCW_20240229_000000_The_ReidOut/start/3360,| MCCONNELL LEAVES GOP LEADERSHIP AFTER. YEARS OF ENABLING DONALD TRUMP\n(8OO) 721-
2024-02-29 00:57:00,BBCNEWS,12,BBCNEWS_20240229_004500_Sportsday/start/720,Risk of hill snow| |
2024-02-29 00:57:00,CNNW,52,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3420,NAVALNY'S FUNERAL IS FRIDAY AS HIS WIFE BRACES FOR ARRESTS\nREPORT: RUSSIAN MILITARY FILES GAME OUT USE OF TACTICAL. NUKES AND TRAINING SCENARIOS FOR AN INVASION BY CHINA
2024-02-29 00:57:00,FOXNEWSW,23,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3420,UBREAKINGNEWS |. TRUMP DISQUALIFIED FROM ILLINOIS PRIMARY BALLOT
2024-02-29 00:57:00,MSNBCW,12,MSNBCW_20240229_000000_The_ReidOut/start/3420,NAG (8OO) 721-\n(8OO) 721-
2024-02-29 00:58:00,BBCNEWS,9,BBCNEWS_20240229_004500_Sportsday/start/780,d Plymouth Saturday
2024-02-29 00:58:00,CNNW,34,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3480,"NAVALNY'S WIFE TAKES UP FIGHT AGAINST PUTIN, SAYS HE'S. NOT A MAN OF \""PRINCIPLE WHO HAS MORALS AND RULES\""\nNAVALNY'S FUNERAL IS FRIDAY AS HIS WIFE BRACES FOR ARRESTS"
2024-02-29 00:59:00,CNNW,32,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3540,"NAVALNY'S WIFE SAYS HUSBAND'S BODY HAD BEEN \""ABUSED\""\nNAVALNY'S WIFE TAKES UP FIGHT AGAINST PUTIN, SAYS HE'S. NOT A MAN OF \""PRINCIPLE WHO HAS MORALS AND RULES\"
2024-02-29 00:59:00,FOXNEWSW,8,FOXNEWSW_20240229_000000_The_Ingraham_Angle/start/3540,| BREAKING NEWS | Sl. . TRUMP DISQUALIFIED FROM ILLINOIS PRIMARY BALLOT\nTRUMP DISQUALIFIED FROM ILLINOIS PRIMARY BALLOT
2024-02-29 01:00:00,CNNW,28,CNNW_20240229_000000_Erin_Burnett_OutFront/start/3600,"NAVALNY'S WIFE BLAMES PUTIN FOR HIS DEATH; KREMLIN DENIES ANY ROLE\nNAVALNY'S WIFE SAYS HUSBAND'S BODY HAD BEEN \""ABUSED\""\nNAVALNY'S WIFE BLAMES PUTIN FOR HIS DEATH; KREMLIN DENIES ANY ROLE. . Matthew Chance @W Chief Global Affairs Correspondent"
2024-02-29 01:00:00,MSNBCW,6,MSNBCW_20240229_000000_The_ReidOut/start/3600,"Valid 2/27/24 - 3/18/24. Options shown. Prices higher in AK and HI. The Sleep Number® i1O smart bed shown is ineli. discount. *See store for details.\nBased on self-reported data from 9O incentivized, first-time users 3/23-6/23;. 6 weeks with smart bed features disabled, then 6 weeks enabled."
2024-02-29 01:01:00,BBCNEWS,10,BBCNEWS_20240229_010000_Newsday/start/60,Supreme-C(Jurt to hear former president's appeal for presidential immunity. (O8 NEWS NEWSDAY
2024-02-29 01:01:00,CNNW,28,CNNW_20240229_010000_Anderson_Cooper_360/start/60,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\n| BILL OF HEALTH I I"
2024-02-29 01:01:00,FOXNEWSW,13,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/60,CSANCTUARY SELLOUT WATTERS
2024-02-29 01:01:00,MSNBCW,29,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/60,. SUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. FURTHER DELAYING COUP TRIAL
2024-02-29 01:02:00,BBCNEWS,6,BBCNEWS_20240229_010000_Newsday/start/120,"His trial will not start for weeks, if not months. [O ENEWS NEWSDAY"
2024-02-29 01:02:00,CNNW,50,CNNW_20240229_010000_Anderson_Cooper_360/start/120,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Paula Reid | @W Chief Legal Affairs Correspondent"
2024-02-29 01:02:00,FOXNEWSW,17,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/120,"MIGRANT CRIME SPREE HITS AMERICA\nBIDEN IGNORES MIGRANT MURDER, TALKS GUNS INSTEAD\nCRIMINAL MIGRANTS WREAK HAVOC"
2024-02-29 01:02:00,MSNBCW,62,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/120,SUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. | FURTHER DELAYING COUP TRIAL
2024-02-29 01:03:00,BBCNEWS,10,BBCNEWS_20240229_010000_Newsday/start/180,"Former US president is facing four felony courts. (O8 NEWS. . NEWSDAY.\nIf Trum|; wins his appeai, the charges will be dismissed. (O8 NEWS. . NEWSDAY.\nHis trial will not start for weeks, if not months. (O8 NEWS. . NEWSDAY."
2024-02-29 01:03:00,CNNW,57,CNNW_20240229_010000_Anderson_Cooper_360/start/180,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 01:03:00,FOXNEWSW,22,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/180,BIDEN HASN'T CALLED LAKEN'S FAMILY\nBIDEN INVITES MIGRANTS TO SURGE BORDER\nBIDEN REFUSES TO ADDRESS MIGRANT CRIME
2024-02-29 01:03:00,MSNBCW,61,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/180,SUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. > | FURTHER DELAYING COUP TRIAL
2024-02-29 01:04:00,BBCNEWS,6,BBCNEWS_20240229_010000_Newsday/start/240,"If Trum|; wins his appeai, the charges will be dismissed. (O8 NEWS. . NEWSDAY.\nDecision further delays'Trump's prosecution. (O8 NEWS. . NEWSDAY."
2024-02-29 01:04:00,FOXNEWSW,11,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/240,KILLER MIGRANT WAS LET OFF WITH A TICKET\nBIDEN INVITES MIGRANTS TO SURGE BORDER
2024-02-29 01:05:00,BBCNEWS,7,BBCNEWS_20240229_010000_Newsday/start/300,The Kentucky politician said it was 'time to move on'. [O ENEWS NEWSDAY
2024-02-29 01:05:00,CNNW,46,CNNW_20240229_010000_Anderson_Cooper_360/start/300,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Jeffrey Toobin | Author, \""The Nine: Inside the Secret World of the Supreme Court\""\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Jeffrey Toobin | Former Federal Prosecutor"
2024-02-29 01:05:00,FOXNEWSW,21,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/300,MAYOR HECKLED FOR LYING ABOUT SANCTUARY CITY
2024-02-29 01:05:00,MSNBCW,61,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/300,SUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. | FURTHER DELAYING COUP TRIAL
2024-02-29 01:06:00,CNNW,36,CNNW_20240229_010000_Anderson_Cooper_360/start/360,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. Elie Honig | W Senior Legal Analyst\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Elie Honig | Former Federal Prosecutor, Southern District of NY\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE"
2024-02-29 01:06:00,FOXNEWSW,14,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/360,POI.ITICIANS USE LOOPHOLES TO PROTECT MIGRANTS
2024-02-29 01:06:00,MSNBCW,58,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/360,| SUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. FURTHER DELAYING COUP TRIAL
2024-02-29 01:07:00,BBCNEWS,6,BBCNEWS_20240229_010000_Newsday/start/420,His staff say the decision has n_othing to do with recent health scares. [O ENEWS NEWSDAY
2024-02-29 01:07:00,CNNW,54,CNNW_20240229_010000_Anderson_Cooper_360/start/420,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL"
2024-02-29 01:07:00,MSNBCW,61,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/420,"| TRUMP \""ABSOLUTE IMMUNITY\"" CLAIM REACHES SUPREME COURT"
2024-02-29 01:08:00,BBCNEWS,17,BBCNEWS_20240229_010000_Newsday/start/480,Wife of Putin critic addresses European Parliament. (O8 NEWS NEWSDAY
2024-02-29 01:08:00,CNNW,25,CNNW_20240229_010000_Anderson_Cooper_360/start/480,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Kaitlan Collins | @W Anchor, The Source\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE"
2024-02-29 01:08:00,FOXNEWSW,26,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/480,MAYOR SAYS MIGRANT CRIME ISN'T REAL
2024-02-29 01:09:00,BBCNEWS,12,BBCNEWS_20240229_010000_Newsday/start/540,[O NEWS m\n[O NEWS. NEWSDAY
2024-02-29 01:09:00,CNNW,61,CNNW_20240229_010000_Anderson_Cooper_360/start/540,SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL
2024-02-29 01:09:00,FOXNEWSW,9,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/540,"o. . POLICE LABELED KILLER MIGRANT AS \""WHITE\"
2024-02-29 01:10:00,BBCNEWS,21,BBCNEWS_20240229_010000_Newsday/start/600,Doctors face potential prosecution if they do not return to work today. (O8 NEWS NEWSDAY\nEEE.MWS ' m\n[ ENEWS WOAY
2024-02-29 01:10:00,CNNW,56,CNNW_20240229_010000_Anderson_Cooper_360/start/600,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nTRUMP BELIEVES \""LEGAL SCHOLARS ARE EXTREMELY THANKFUL\"" THAT. THE SUPREME COURT WILL HEAR HIS PRESIDENTIAL IMMUNITY CLAIM"
2024-02-29 01:10:00,FOXNEWSW,14,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/600,PROTESTER INTERRUPTS GEORGIA MAYOR. AS HE DENIES SANCTUARY CITY\nMIGRANT CRIME SPREE HITS AMERICA
2024-02-29 01:10:00,MSNBCW,41,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/600,"| TRUMP \""ABSOLUTE IMMUNITY\"" CLAIM REACHES SUPREME COURT\nSUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. FURTHER DELAYING COUP TRIAL"
2024-02-29 01:11:00,BBCNEWS,9,BBCNEWS_20240229_010000_Newsday/start/660,Government has threatened to revoke medical licences. [O ENEWS NEWSDAY\nThree quarters of junior doctors have walked out of their jobs over past week. [O ENEWS NEWSDAY\nSeoul Correspondent.. [O ENEWS NEWSDAY\n[EENEWS WOAY\nDoctors face potential prosecution if they do not return to work today. [O ENEWS NEWSDAY
2024-02-29 01:11:00,CNNW,32,CNNW_20240229_010000_Anderson_Cooper_360/start/660,"TRUMP BELIEVES \""LEGAL SCHOLARS ARE EXTREMELY THANKFUL\"" THAT. THE SUPREME COURT WILL HEAR HIS PRESIDENTIAL IMMUNITY CLAIM\nTRUMP CLAIMS NO IMMUNITY \""COULD ACTUALLY LEAD. TO THE EXTORTION AND BLACKMAIL OF A PRESIDENT\""\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 01:11:00,FOXNEWSW,30,FOXNEWSW_20240229_010000_Jesse_Watters_Primetime/start/660,"FATHER INTERRUPTS GEORGIA MAYOR. AS HE DENIES SANCTUARY CITY\n' > JAMES LEE T ATHENS,GA RESIDENT & FATHER OF 5. FATHER INTERRUPTS GEORGIA MAYOR"
2024-02-29 01:11:00,MSNBCW,26,MSNBCW_20240229_010000_All_In_With_Chris_Hayes/start/660,| TRUMP COUP TRIAL ON HOLD AFTER SCOTUS TAKES UP CASE\n| SCOTUS DELAY PUSHES TRUMP COUP TRIAL CLOSER TO ELECTION\nSUPREME COURT WILL HEAR TRUMP IMMUNITY CLAIM. I FURTHER DELAYING COUP TRIAL
2024-02-29 01:12:00,BBCNEWS,36,BBCNEWS_20240229_010000_Newsday/start/720,[EENEWS WOAY
2024-02-29 01:12:00,CNNW,62,CNNW_20240229_010000_Anderson_Cooper_360/start/720,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
